,Id_tweeet,Fecha,User,Tweet
0,1.58978E+18,2022-11-08 00:48:32+00:00,angel_verdegris,"@jisungsboba Those kids are able to go to a concert to Antarctica before stepping on Latam, C"
1,1.58978E+18,2022-11-08 00:46:18+00:00,Criticadnmx,"© ️🗣 This river under the #Antarctica shows that the territory is being derived.

#Clima #Calentamón Gobal #CriticadnMX
https://t.co/cawywnddt3"
2,1.58978E+18,2022-11-08 00:43:25+00:00,red_visto,"@silva_her @Elordenmundial Under Antarctic ice there is land, while the Arctic is only ice."
3,1.58978E+18,2022-11-08 00:43:00+00:00,Christian0284,@Merengue_1924 Calcaterra: Say of the whole Antarctica in winter.
4,1.58978E+18,2022-11-08 00:38:57+00:00,belenophyta,"In case they had not seen today's doodle, it is a tribute to Irene Bernasconi, a marine biologist who studied the echinoderms and led an expedition with more scientific women to Antarctica to learn about the biodiversity of the place."
5,1.58978E+18,2022-11-08 00:37:28+00:00,de_unm,"And the presence of Argentine national government officials:

✅Guillermo Carmona: Secretary of Malvinas, Antarctica and South Atlantic in the Argentine Foreign Ministry.

✅Daniela Castro: Secretary of Research, Industrial Policy and Production for the Defense of @Mindefarg"
6,1.58978E+18,2022-11-08 00:35:53+00:00,dystowpia,"@poderiariarsernos Antarctica glaciers are not melting, this crazy man who is stealing the ice and sticking in the freezer there"
7,1.58978E+18,2022-11-08 00:34:03+00:00,diariomasprensa,The Patagonian Parliament with some legislators will sign an agreement in Antarctica https://t.co/v0ux3HP2U9
8,1.58978E+18,2022-11-08 00:33:03+00:00,MarthaLunalope1,@Informacosmos I'm going to Antarctica ... even if you take care of 👍
9,1.58978E+18,2022-11-08 00:23:55+00:00,ATO__98,@itexoff my ex was the light of the antartid
10,1.58978E+18,2022-11-08 00:22:14+00:00,Maquiavelo1901,To this get it under the Antarctica rather 👇🏻🖕🏻 https://t.co/fdkryt6ddddddddddddddddddddddddddddddddddive https://t.co/jgo9fbgeze
11,1.58978E+18,2022-11-08 00:21:48+00:00,bebagenovevas,"@Betocoralg of all seals in Antarctica, none Iguala its power to applaud to the piece of imbecil directed by this country https://t.co/z0oqit1pmt"
12,1.58977E+18,2022-11-08 00:18:03+00:00,edsofelipe,"@Renata_bsales so guys, today we will watch the movie Happy Feey the Penguin as the theme of Antarctica class"
13,1.58977E+18,2022-11-08 00:15:21+00:00,TeActualizas,📌 Video: Who does Antarctica belong to? https://t.co/81WP6Secj1
14,1.58977E+18,2022-11-08 00:14:41+00:00,eloesteneuquino,Scare! It almost gets into a business in Catriel and Antarctica https://t.co/44y1O7wuw4
15,1.58977E+18,2022-11-08 00:14:24+00:00,XabierCoronel,Antarctica for one Stadium ... hahahahaha https://t.co/z9nsvradit
16,1.58977E+18,2022-11-08 00:13:06+00:00,eufratismo,Just seeing it well has an armed smell that smells from Antarctica. https://t.co/72avhv2bod
17,1.58977E+18,2022-11-08 00:11:09+00:00,tidomundo,"460 km river is discovered ""hidden"" under the ice in Antarctica

Help there, follow us!

#ti #technology #tech #inovacao #programmer

https://t.co/dnx1hmcey"
18,1.58977E+18,2022-11-08 00:09:12+00:00,a1noticias,"Corrientes: The governor inaugurated 35 asphalt blocks in the Antarctica Argentina neighborhood

@Ecoctes @corrientesgob @gustavovaldesok @obraspublicasar @c5n @cronica
https://t.co/l86xhbj7wi"
19,1.58977E+18,2022-11-08 00:08:36+00:00,fefudraws,"@vnnfll Bestie, it is best to take your things and you escape with Jeonghan, I have an acquaintance who lives in Antarctica can hide them there for a while you let me know, good luck and hopefully they can live happy 👍🥺"
20,1.58977E+18,2022-11-08 00:05:01+00:00,Postematico,Who is Antarctica? https://t.co/x37l9ziivy
21,1.58977E+18,2022-11-07 23:58:46+00:00,PinuelCatalan,@yummykimmyx hello good afternoon Baby beautiful as you are always very rich my love I greet you from Puerto Natales Rejion de Magallanes and Antarctica Chilean beautiful princess 🙏🙏🥵🥵🥵🥵🥵🥵🥵🌺😻😻🇨🇱
22,1.58977E+18,2022-11-07 23:55:58+00:00,haimahakal1,@Carlosmaslaton will we stay with part of Antarctica? Because the surface I see difficult to increase the surface.
23,1.58977E+18,2022-11-07 23:52:26+00:00,Tuitores,📌 Video: Who does Antarctica belong to? https://t.co/wopsdpzb6t
24,1.58977E+18,2022-11-07 23:52:16+00:00,azulmanu,@ignaciowalker 🤢🤢🤢🤮🤮🤮 You should go to Antarctica there you have a lot of water to steal
25,1.58977E+18,2022-11-07 23:51:56+00:00,JuncLuisjholgar,Spectacular images of base 211 and UFO Campana Antarctica https://t.co/dibyhsxzrj through @Youtube
26,1.58977E+18,2022-11-07 23:48:05+00:00,Cbiologosperu,"✅ Google pays tribute to the outstanding Argentine biologist 🇦🇷🔬 Irene Bernasconi who became the first woman to lead a scientific expedition to Antarctica.

https://t.co/brvca16uqj"
27,1.58977E+18,2022-11-07 23:46:26+00:00,TeActualizas,Who is Antarctica? https://t.co/81WP6Sdett
28,1.58977E+18,2022-11-07 23:44:39+00:00,Elizabeth91p,"Snow White.
We are already in the hallway
No one has noticed 🎶
Start running
And break with steel
Block walls 🎶

Outside
There is snow falling
It's a polar cold
Oh sweet Antarctica 🎶
Run"
29,1.58977E+18,2022-11-07 23:43:40+00:00,edsofelipe,I'm advanced in the handout and I just won two extra classes tomorrow. Now explain to me how I will roll up teaching New Zealand and Antarty until December ????
30,1.58976E+18,2022-11-07 23:40:11+00:00,clemenciaplatab,The universal flood and the sinking of Antarctica was because of global warming? https://t.co/tqoyc9ht9m
31,1.58976E+18,2022-11-07 23:35:30+00:00,cmzaum,"Once again disappointments made me change, soon I live in Antarctica"
32,1.58976E+18,2022-11-07 23:30:00+00:00,EcuavisaInforma,"🔎 Google honors the Argentine biologist Irene Bernasconi, who died in 1989 and who, became the first woman to lead a scientific expedition to Antarctica 🇦🇶.

Read more 👉 https://t.co/lScnpinw8r https://t.co/iruqp2k02t"
33,1.58976E+18,2022-11-07 23:22:13+00:00,AgendaOnline,📌 Who is Antarctica? https://t.co/bq3qGHC2N6
34,1.58976E+18,2022-11-07 23:17:36+00:00,hecallmemj,"@lusocafofo_ @ppsocafofo America, Africa, Europe, Asia, Oceania and Antarctica🤩"
35,1.58976E+18,2022-11-07 23:17:18+00:00,lusocafofo_,@hecallmemj @pperafofo mds antartida is contingent vsf
36,1.58976E+18,2022-11-07 23:07:15+00:00,JuanCeriani,#ANTARTIDE #HISTORIA #CARCHIES #WARDININE BASE MELCHOR HTTTPS HTTPS://T.CO/3TBQPok2W
37,1.58976E+18,2022-11-07 23:06:48+00:00,LEOVING,"You who were downpours in my eyelids, wolf skin in my Antarctica of fears, meat in my hunger, water in my thirst.
The perfect advice without asking for it, the good times that would undoubtedly resort to."
38,1.58976E+18,2022-11-07 23:04:58+00:00,JuanCeriani,#ANTARTIDE #CARCIANCE #ARARDININE DOOWLE HTTPS://t.co/o7jpywjbud
39,1.58975E+18,2022-11-07 23:01:12+00:00,ReporteActivo,📌 Video: Who does Antarctica belong to? https://t.co/agd7kwdbos
40,1.58975E+18,2022-11-07 22:54:55+00:00,Informedios,📌 Video: Who does Antarctica belong to? https://t.co/die1zjipbz
41,1.58975E+18,2022-11-07 22:49:22+00:00,iimevk,someone who gives me a passage to Antarctica I would appreciate them
42,1.58975E+18,2022-11-07 22:43:00+00:00,gobiernochajari,"The second goes

Last week we started with the work of
soil movement in 📍calle Uruguay, between
Córdoba and Antarctica.

👷🏽 Cement gravel was carried out to later be able to advance
In paving. https://t.co/ip06sxi303"
43,1.58975E+18,2022-11-07 22:39:35+00:00,Eldocdraco,"@Leottalisandro @fede77Mac @enseDeciencia is not so, Antarctica had a cold record for example, let's get from fatalistic journalism. There are people who announcing the end of the world often and what they say does not happen, hug"
44,1.58975E+18,2022-11-07 22:36:34+00:00,DvCom7,I feel so cold like antarctic
45,1.58975E+18,2022-11-07 22:30:57+00:00,MalvinasData,"It is not usual to see operating a Bell 212 of the FAA on the flight deck of the Rompehielos Ara Almirante Irízar in the vicinity of Mar del Plata, but it is usual that they operate from the BAC Marambio in the Antarctica since there are not the indisposed thousand mi 171e Russians https://t.co/nbilomdetj"
46,1.58975E+18,2022-11-07 22:29:41+00:00,Blueblood112177,"The one who takes care of the oceans and their life of fish and seaweed, corals, whales and dolphins .. marine bears and penguin puppies! From Antarctica and polar areas!
https://t.co/uicmyyw6x"
47,1.58975E+18,2022-11-07 22:26:45+00:00,FabricioPresa,@Jrestuccia_ @perezzenzzo2 @football_7778 @dataref_ar less football than the antartida you have
48,1.58975E+18,2022-11-07 22:26:24+00:00,ArribaJujuy,"📅 Tomorrow, Tuesday 8/11
⏰ 9: 00hs.
📍 SOEAEL ROOM (Av. Antarrtida Argentina s/n) #LibertadorGralsanmartin

+ Info at 3886418018

✅ Registration: a non -perishable food
👥 Limited quotas
📜 Certificates will be delivered

We are waiting for you!
#Arribajujuy #todosporjujy"
49,1.58975E+18,2022-11-07 22:25:21+00:00,Blueblood112177,"The one who takes care of the oceans and their life of fish and seaweed, corals, whales and dolphins .. marine bears and penguin puppies! From Antarctica and polar areas! They say from Manuel
https://t.co/4ycxp2mcem"
50,1.58974E+18,2022-11-07 22:21:14+00:00,Rosse20211,@Expresoperu we hope that Santa Claus dispatches it before. Please Antarctica or Challapalca
51,1.58974E+18,2022-11-07 22:19:01+00:00,cintermexmty,"You can not miss on November 13 the first Crafters Festival in Monterrey, where creativity, paper and design will be combined! 🥳

Hours: 12:00 to 7:00 pm
Hall: Oceania - Antarctica https://t.co/xpevqz9"
52,1.58974E+18,2022-11-07 22:17:15+00:00,yunjigrr,Next stop the Antarctica at the end I swear that they go there first than to Spain https://t.co/pqlii2dujk
53,1.58974E+18,2022-11-07 22:10:27+00:00,Lilith_lovesyou,@jisungsboba imagine they do concert in Antarctica and not in Europe or Latam. I will take that personal re
54,1.58974E+18,2022-11-07 22:03:57+00:00,ZonaMediatica,📌 Video: Who does Antarctica belong to? https://t.co/eatng1mm92
55,1.58974E+18,2022-11-07 22:00:13+00:00,Hiperenlazados,📌 Who is Antarctica? https://t.co/w3aramurgi
56,1.58974E+18,2022-11-07 21:58:04+00:00,hours_carlos,"@soldidomenico for the Senate as soon as the Pliego has to be a constitutionalist and the prosecutor an equal lawyer, with delegations in each embassy for investigation, evacuation. And with being able to expropriate, finish off, stop, and condemn, condemn to comply with evasion for two years in Antarctica,"
57,1.58974E+18,2022-11-07 21:56:02+00:00,SamRoth18563697,"@luispastori If Messi wants Yerba Uruguaya takes Yerba Uruguaya.
If you want Yerba from Antarctica, that they put a plantation in the Marambio base.

No one asked you, ghost."
58,1.58974E+18,2022-11-07 21:55:27+00:00,rsalvop,"@rockandpop @inach_gob @elwerne @ivanguerrerom #diadelaantrtica
@inach_gob
 #Unpaisgeneroso
Why don't you do a kind of docurealy with life in Antarctica?
I offer to go to record for a year
And publish every week !!"
59,1.58974E+18,2022-11-07 21:55:20+00:00,infoblancosobre,"Google pays tribute to the Biologist of La Plata Irene Bernasconi, first woman to lead a scientific expedition to Antarctica - White info on black https://t.co/f8yreada9d https://t.co/jvj4aevebg"
60,1.58974E+18,2022-11-07 21:54:01+00:00,elsolonline,"Climate 2022: Argentina, with unprecedented heat waves and an alert in Antarctica

https://t.co/giaxzbit95 https://t.co/cwr5e7odkk"
61,1.58974E+18,2022-11-07 21:51:17+00:00,sobinito,"@Adestreus jskdkldf I groooo, all Latin America except the southern cone are black I threw me to live in Antarctica with a white tribe"
62,1.58974E+18,2022-11-07 21:49:02+00:00,YAHWEH11947354,"@gremistaleosilv for Antarctica, only in shorts and t -shirt."
63,1.58974E+18,2022-11-07 21:47:05+00:00,moraga_sl,@Teanval0207 Are you going to Antarctica?
64,1.58974E+18,2022-11-07 21:45:55+00:00,ProfeHistoriaTT,"@berfontaine shows that you have less street than Antarctica, Fontaine. If you have to pay 10 sticks in a clinic they will make you until gold caps. But the idea is a system in which when someone gets sick, do not have to put a check or sign a promissory note, because that does happen."
65,1.58973E+18,2022-11-07 21:41:41+00:00,potterofrings,It is a bit cold and my room automatically becomes a portal to Antarctica
66,1.58973E+18,2022-11-07 21:37:58+00:00,AugustoIglesi14,@Luis_ninaiz there will be some passage to the sea and from there to transfer the great ice wall of Antarctica towards its base 👍👍👍👍
67,1.58973E+18,2022-11-07 21:36:28+00:00,MimusMx,"Scientists discovered a river of 460 kilometers under Antarctica, and this is not good news.

We tell you why: https://t.co/9OZW7XOFCF

#Somosmimus https://t.co/123trghd8d"
68,1.58973E+18,2022-11-07 21:36:00+00:00,borben23,"@Pedroadelcerro @Tonosvj Being red is to be demagogue and hypocritical. It is to preach one thing and make the opposite right. How to go to private health, have luxury houses, salaries, official cars, trips to the USA or Antarctica and use the Falcon to go to a wedding or concert, polluting without stopping!"
69,1.58973E+18,2022-11-07 21:29:51+00:00,_xiofana,"My heart took the fucking and nothing shakes
I feel so cold, just like Antarctica 🎶"
70,1.58973E+18,2022-11-07 21:29:49+00:00,queporreissaqui,"Antarctic. AN-TAR-TI-DA.
It has covid in Antarctica and does not have in Brazil.
People here think the country is in a bubble.
Keep looking. https://t.co/ntxj3tl5k"
71,1.58973E+18,2022-11-07 21:27:52+00:00,InfoReportes,Video: Who does Antarctica belong to? https://t.co/xstuqnp9qp
72,1.58973E+18,2022-11-07 21:27:43+00:00,municipalidadlr,"✅ North Zone: We work on San Martín Street, in the Antarctica 2 neighborhood and on Felipe Varela Avenue https://t.co/sa2pyw4yqd"
73,1.58973E+18,2022-11-07 21:27:02+00:00,dna_iaa,"#Google honored Irene Bernne Bernne, a renowned scientist who, exactly 54 years, became the first Argentine woman to lead an expedition of marine biology in Antarctica.

#Antartida #Ciencia #Argentina https://t.co/wsajvthcpk"
74,1.58973E+18,2022-11-07 21:25:44+00:00,helmwil_,@begula1492 Patagonia guarantee Brazilian sovereignty over Antarctica.
75,1.58973E+18,2022-11-07 21:14:34+00:00,alberto_au,"Irene Bernasconi, the first woman to lead a scientific expedition to Antarctica https://t.co/bkpsf66SJB https://t.co/cr8dom7ayy"
76,1.58973E+18,2022-11-07 21:10:46+00:00,Hiperenlazados,Video: Who does Antarctica belong to? https://t.co/w3aramttra
77,1.58973E+18,2022-11-07 21:09:33+00:00,esparCiencia,"Today Google celebrates with its doodle Irene Bernasconi, one of the most important marine fauna specialists in our country and the first scientists of our country to perform field work in Antarctica: https://t.co/vzyoxtfjjx https:/ /t.co/4but7xtlmm"
78,1.58973E+18,2022-11-07 21:09:26+00:00,InformaCosmos,"The regions that will see at least part of the eclipse are: North Europe/East, Asia, Australia, North America, much of South America, Pacific, Atlantic, Indian Ocean, Arctic, Antarctica."
79,1.58973E+18,2022-11-07 21:07:00+00:00,ddmleon,@Tonosvj that if they had to live on what generates their work would happen more hunger than a specimen in Antarctica
80,1.58972E+18,2022-11-07 21:01:10+00:00,Talentoargen,"In October 1969 the group received a medal and a tribute from the Women's Embassy of America and in 2018, at 50 years of its expedition, four geographical points of Antarctica received the names of the four women who went to the expedition. https://t.co/c0nqpqqcnn"
81,1.58972E+18,2022-11-07 21:01:02+00:00,Talentoargen,"Irene Bernasconi, from La Plata to Antarctica and from Antarctica to Google. https://t.co/NK2NCHMYU5"
82,1.58972E+18,2022-11-07 21:00:39+00:00,Reportes24H,📌 Video: Who does Antarctica belong to? https://t.co/xqrxk4hf0e
83,1.58972E+18,2022-11-07 20:56:55+00:00,Meguminsion,"@CamiiloOF but you are the ""Club of Trip to Antarctica"" too. https://t.co/tjriuvnjfu"
84,1.58972E+18,2022-11-07 20:55:44+00:00,portaldaband,"460 km river is discovered ""hidden"" under the ice in Antarctica
https://t.co/tog1zkt52a"
85,1.58972E+18,2022-11-07 20:52:28+00:00,Scainet1,"They first detect neutrinos ""ghost"" emitted by an active galaxy under Antarctica.
https://t.co/aimwbrz8Ok"
86,1.58972E+18,2022-11-07 20:52:08+00:00,peruenlanoticia,"They detect for the first time under the Antarctica neutrinos ""ghost"" emitted by an active galaxy https://t.co/jifj2dzerm"
87,1.58972E+18,2022-11-07 20:49:56+00:00,DulceMRamosR,"Today the Google Doodle refers to the anniversary of the first Marine expedition to the Arctic that led Irene Bernasconi.

Bernasconi and three other scientists left for Antarctica to explore the biodiversity of the continent near the South Pole. https://t.co/62erbqtohu"
88,1.58972E+18,2022-11-07 20:47:37+00:00,JuselentRoczio,"@Storesucitada In addition the United Kingdom wants the islands for its proximity to the antartida
Argentina gets to keep its part of that continent and the United Kingdom loses the interest in the islands
Not only are geopolitical arguments, but also historical to justify the Malvinas Argentinas"
89,1.58972E+18,2022-11-07 20:46:19+00:00,OscarVaudagna,"Today 54 years have passed since the Platense biologist Irene Bernasconi became the first woman to lead a scientific expedition to Antarctica. At 72 he discovered several new species, reviewed and reorder the taxonomic classification of several genres. https://t.co/g6jg0xc2co"
90,1.58972E+18,2022-11-07 20:45:03+00:00,KronosTeck,"My Tiktok algorithm is fucking. Now they come out that I have never gone to space, that the earth is flat and that in Antarctica there is an alien civilization 😢 Everything because one day I was watching videos about mysterious disappearances. I'm going to close my account."
91,1.58972E+18,2022-11-07 20:43:45+00:00,Elsurdelaluna,"It may become what I once was.
I hope to change your walk to get on another train.
Never return."
92,1.58972E+18,2022-11-07 20:40:14+00:00,IreneWais,"Today's doodle today pays tribute to my tocaya Irene Bernasconi, which would have turned years today. I had the pleasure of meeting her and talking many times at the Argentine Museum of Natural Sciences with her and the colleagues with which he went to Antarctica. https://t.co/liezmijcux"
93,1.58972E+18,2022-11-07 20:37:54+00:00,CarlosD02933720,They discover a river of 460 kilometers under the ice of Antarctica - https://t.co/olle
94,1.58972E+18,2022-11-07 20:34:24+00:00,IreneWais,"@julielffman a gross my tocaya Irene Bernasconi, who would have turned years today. You are very young, but I had the pleasure of meeting her and talking many times at the Argentine Museum of Natural Sciences with her and the colleagues with which she went to Antarctica. https://t.co/esvwcbsxl4"
95,1.58972E+18,2022-11-07 20:34:21+00:00,ivanparrak,"@Jorgeriechmann Albert, TVE's time man, today has talked about global warming as ""cancer that threatens the health of the planet, with different metastases that affect areas such as Antarctica,"" he said, but ""warming is just a Symptom The disease is called capitalism. """
96,1.58972E+18,2022-11-07 20:25:50+00:00,davidmelli78,If #Barça took out the ball like #realmadrid the laughs would be heard even in Antarctica #Rayorealmadrid
97,1.58971E+18,2022-11-07 20:18:59+00:00,forhyunho_,I'm running the insta and I come across a boy saying that the earth is hollow and that's why we can't go to the antarctic that is the entrance of the hollow earth. It is each one that appears to me
