,Id_tweeet,Fecha,User,Tweet
0,1.58978E+18,2022-11-08 00:55:55+00:00,GarciaJhosman,"@Neryysmi64581723 Ándale, then. Scientific evidence does not care about your conspiracies. That research that I passed was a 3 decades evaluation that the ESI was implemented with a gender and affirmative approach, and with very good results."
1,1.58978E+18,2022-11-08 00:52:49+00:00,Jana_Ortega,"@belduque 😂😂😂 When he comes to refute things, first show that he knows what he's talking about. Show that he knows Catholicism, sacred books, church documents, tradition and so argue. Do not come with 10 -year -old boy clown about ""conspiracies"" and offended him."
2,1.58978E+18,2022-11-08 00:52:49+00:00,pete_zahut16,"@Sergioeg99 @kokito11 @Adelarosa @Miseleccionmx @Eazcarraga @fmf @tudnmex @televisa Well Jimenez take it if or if unless he himself goes down himself

Bands are Vega/Chucky by left
Jiménez/Henry and Chaquito DC
Right are already Lainez and Corona/Alvarado, depending on TKT

Unless my boat memory fails me, I don't see others
That is why the conspiracy does not fit me"
3,1.58978E+18,2022-11-08 00:51:52+00:00,gamalyell,"@jenarovillamil now turns out that this liar was a researcher.

No career has and wants to solve conspiracies that happen only in your brain."
4,1.58978E+18,2022-11-08 00:47:11+00:00,MikelLuis5,"@Mediotiempo Pincchi Viejo, for him everything is mafia or is rigged, neither Maussan thoughing those conspiracies"
5,1.58978E+18,2022-11-08 00:40:24+00:00,RodAdriazola,"120. Room 237 (2012) rarely is so disappointed and boring with a film documentary, the response to the unknown that is The Shining, instead of seeing the differences between book and novel, puts theories of conspiracies of people who do not have Nothing better to do. Avoid https://t.co/asv1rvzxbg"
6,1.58978E+18,2022-11-08 00:39:26+00:00,constheories,"What they want is to be positioned in the high spheres of power, to enslave the earth and conquer the world. For this reason several sources affirm that the presidents could be reptilian, due to the high power they have. An example is Obama and Queen Isabela."
7,1.58978E+18,2022-11-08 00:36:07+00:00,pete_zahut16,"@Emmanuelr727 @lanaj12 @kokito11 @Adelarosa @Miseleccionmx @eazcarraga @fmf @Tudnmex @televisa but Xq Charly is not considered a scholarship and ag si?

Not long ago HH was at the atm

I do not add the conspiracy. The tax/television tax label are 5 names, nor do they know who handles them and if another who has not fallen in grace plays badly, it is not labeled the same"
8,1.58978E+18,2022-11-08 00:33:17+00:00,JoelBecerraGme1,"@Boxeo_mex you have to see if the rematch occurs and as the fight occurs, disqualifying from before is very unfair, in addition Bivol has always been handled without controversy, it is also of molleras plunged the conspiracies not proven, greetings."
9,1.58978E+18,2022-11-08 00:26:54+00:00,DoctorFarola,@Ervinquezada @Manueld6655043 You're right! In part 2 I will put the other 173 conspiracies
